user_id,sessions,events,views,carts,purchases,revenue,first_seen,last_seen,segment
513188667,1,1,1,0,0,0.0,2019-11-01 02:14:38+00:00,2019-11-01 02:14:38+00:00,Browsers
513188751,1,1,1,0,0,0.0,2019-11-01 00:29:51+00:00,2019-11-01 00:29:51+00:00,Browsers
513191208,1,1,1,0,0,0.0,2019-11-01 01:07:56+00:00,2019-11-01 01:07:56+00:00,Browsers
513192687,1,2,2,0,0,0.0,2019-11-01 02:26:15+00:00,2019-11-01 02:27:41+00:00,Browsers
513193182,1,15,15,0,0,0.0,2019-11-01 00:28:02+00:00,2019-11-01 00:43:11+00:00,Browsers
513195266,1,1,1,0,0,0.0,2019-11-01 01:29:25+00:00,2019-11-01 01:29:25+00:00,Browsers
513195863,1,1,1,0,0,0.0,2019-11-01 02:45:55+00:00,2019-11-01 02:45:55+00:00,Browsers
513196139,1,1,1,0,0,0.0,2019-11-01 00:08:27+00:00,2019-11-01 00:08:27+00:00,Browsers
513197327,1,7,7,0,0,0.0,2019-11-01 02:23:16+00:00,2019-11-01 02:33:10+00:00,Browsers
513197395,1,8,8,0,0,0.0,2019-11-01 02:12:26+00:00,2019-11-01 02:18:04+00:00,Browsers
513197412,1,2,2,0,0,0.0,2019-11-01 02:42:12+00:00,2019-11-01 02:48:15+00:00,Browsers
513197687,1,4,4,0,0,0.0,2019-11-01 00:54:42+00:00,2019-11-01 00:57:30+00:00,Browsers
513198013,1,44,44,0,0,0.0,2019-11-01 00:01:32+00:00,2019-11-01 00:21:27+00:00,Browsers
513198512,1,6,6,0,0,0.0,2019-11-01 01:32:22+00:00,2019-11-01 01:52:37+00:00,Browsers
513199355,1,5,5,0,0,0.0,2019-11-01 02:18:14+00:00,2019-11-01 02:28:10+00:00,Browsers
513199556,1,4,4,0,0,0.0,2019-11-01 02:27:38+00:00,2019-11-01 02:30:55+00:00,Browsers
513199673,1,6,6,0,0,0.0,2019-11-01 01:30:16+00:00,2019-11-01 01:34:57+00:00,Browsers
513199726,1,1,1,0,0,0.0,2019-11-01 00:45:26+00:00,2019-11-01 00:45:26+00:00,Browsers
513200477,1,8,8,0,0,0.0,2019-11-01 00:00:15+00:00,2019-11-01 00:05:36+00:00,Browsers
513201628,1,1,1,0,0,0.0,2019-11-01 02:07:14+00:00,2019-11-01 02:07:14+00:00,Browsers
513204350,2,2,2,0,0,0.0,2019-11-01 01:30:58+00:00,2019-11-01 01:31:13+00:00,Browsers
513205115,1,6,6,0,0,0.0,2019-11-01 00:35:07+00:00,2019-11-01 00:40:42+00:00,Browsers
513205435,1,3,3,0,0,0.0,2019-11-01 02:02:02+00:00,2019-11-01 02:03:11+00:00,Browsers
513210147,1,2,2,0,0,0.0,2019-11-01 01:37:21+00:00,2019-11-01 01:38:26+00:00,Browsers
513212597,1,2,1,1,0,0.0,2019-11-01 02:32:24+00:00,2019-11-01 02:32:59+00:00,Cart abandoners
513212620,1,7,7,0,0,0.0,2019-11-01 02:34:24+00:00,2019-11-01 02:42:53+00:00,Browsers
513214516,1,1,1,0,0,0.0,2019-11-01 02:01:50+00:00,2019-11-01 02:01:50+00:00,Browsers
513214901,1,9,8,1,0,0.0,2019-11-01 01:49:18+00:00,2019-11-01 02:10:09+00:00,Cart abandoners
513215282,1,5,5,0,0,0.0,2019-11-01 01:46:14+00:00,2019-11-01 01:52:42+00:00,Browsers
513216657,1,2,2,0,0,0.0,2019-11-01 00:58:45+00:00,2019-11-01 01:00:20+00:00,Browsers
513216715,2,8,8,0,0,0.0,2019-11-01 00:01:22+00:00,2019-11-01 01:49:04+00:00,Browsers
513217217,1,2,2,0,0,0.0,2019-11-01 00:13:40+00:00,2019-11-01 00:13:56+00:00,Browsers
513217975,1,29,29,0,0,0.0,2019-11-01 01:51:40+00:00,2019-11-01 02:30:42+00:00,Browsers
513219903,1,1,1,0,0,0.0,2019-11-01 00:49:25+00:00,2019-11-01 00:49:25+00:00,Browsers
513220108,1,9,9,0,0,0.0,2019-11-01 00:35:25+00:00,2019-11-01 01:06:35+00:00,Browsers
513221037,2,5,5,0,0,0.0,2019-11-01 01:35:14+00:00,2019-11-01 01:43:11+00:00,Browsers
513221171,1,1,1,0,0,0.0,2019-11-01 02:09:31+00:00,2019-11-01 02:09:31+00:00,Browsers
513221406,1,8,7,0,1,243.96,2019-11-01 01:47:05+00:00,2019-11-01 01:53:53+00:00,High-value users (purchasers)
